,,,-331.99996687E-6,1.3600000,,,,,-331.99996687E-6,560.000002384E-3,
,,,-329.99998075E-6,1.2800000,,,,,-329.99998075E-6,479.999989271E-3,
,,,-327.99996552E-6,1.1999999,,,,,-327.99996552E-6,399.99997616E-3,
,,,-325.99997940E-6,1.1200000,,,,,-325.99997940E-6,399.99997616E-3,
,,,-323.99999327E-6,1.0400000,,,,,-323.99999327E-6,239.99999464E-3,
,,,-321.99997804E-6,959.999978542E-3,,,,,-321.99997804E-6,159.99999642E-3,
,,,-319.99999192E-6,799.999952316E-3,,,,,-319.99999192E-6,79.999998212E-3,
,,,-317.99997669E-6,719.999969006E-3,,,,,-317.99997669E-6,-79.999998212E-3,
,,,-315.99999056E-6,639.999985695E-3,,,,,-315.99999056E-6,-79.999998212E-3,
,,,-313.99997533E-6,560.000002384E-3,,,,,-313.99997533E-6,-159.99999642E-3,
,,,-311.99998921E-6,479.999989271E-3,,,,,-311.99998921E-6,-239.99999464E-3,
,,,-309.99997398E-6,399.99997616E-3,,,,,-309.99997398E-6,-399.99997616E-3,
,,,-307.99998785E-6,319.99999285E-3,,,,,-307.99998785E-6,-479.999989271E-3,
,,,-305.99997262E-6,239.99999464E-3,,,,,-305.99997262E-6,-560.000002384E-3,
,,,-303.99998650E-6,159.99999642E-3,,,,,-303.99998650E-6,-560.000002384E-3,
,,,-301.99997127E-6,79.999998212E-3,,,,,-301.99997127E-6,-639.999985695E-3,
,,,-299.99998515E-6,0.0,,,,,-299.99998515E-6,-719.999969006E-3,
,,,-297.99996992E-6,-79.999998212E-3,,,,,-297.99996992E-6,-879.999995232E-3,
,,,-295.99998379E-6,-159.99999642E-3,,,,,-295.99998379E-6,-959.999978542E-3,
,,,-293.99996856E-6,-239.99999464E-3,,,,,-293.99996856E-6,-959.999978542E-3,
,,,-291.99998244E-6,-319.99999285E-3,,,,,-291.99998244E-6,-1.1200000,
,,,-289.99996721E-6,-399.99997616E-3,,,,,-289.99996721E-6,-1.1200000,
,,,-287.99998108E-6,-479.999989271E-3,,,,,-287.99998108E-6,-1.1999999,
,,,-285.99996585E-6,-560.000002384E-3,,,,,-285.99996585E-6,-1.2800000,
,,,-283.99997973E-6,-639.999985695E-3,,,,,-283.99997973E-6,-1.4399999,
,,,-281.99999360E-6,-799.999952316E-3,,,,,-281.99999360E-6,-1.4399999,
,,,-279.99997837E-6,-799.999952316E-3,,,,,-279.99997837E-6,-1.5200000,
,,,-277.99999225E-6,-879.999995232E-3,,,,,-277.99999225E-6,-1.5999999,
,,,-275.99997702E-6,-959.999978542E-3,,,,,-275.99997702E-6,-1.6799999,
,,,-273.99999090E-6,-1.0400000,,,,,-273.99999090E-6,-1.7600000,
,,,-271.99997567E-6,-1.1200000,,,,,-271.99997567E-6,-1.8399999,
,,,-269.99998954E-6,-1.1999999,,,,,-269.99998954E-6,-1.8399999,
,,,-267.99997431E-6,-1.1999999,,,,,-267.99997431E-6,-1.9200000,
,,,-265.99998819E-6,-1.3600000,,,,,-265.99998819E-6,-1.9200000,
,,,-263.99997296E-6,-1.3600000,,,,,-263.99997296E-6,-2.0799999,
,,,-261.99998683E-6,-1.4399999,,,,,-261.99998683E-6,-2.0799999,
,,,-259.99997160E-6,-1.5200000,,,,,-259.99997160E-6,-2.1599998,
,,,-257.99998548E-6,-1.5999999,,,,,-257.99998548E-6,-2.2400000,
,,,-255.99997025E-6,-1.6799999,,,,,-255.99997025E-6,-2.3199999,
,,,-253.99998412E-6,-1.7600000,,,,,-253.99998412E-6,-2.3199999,
,,,-251.99996890E-6,-1.7600000,,,,,-251.99996890E-6,-2.3999999,
,,,-249.99998277E-6,-1.8399999,,,,,-249.99998277E-6,-2.3999999,
,,,-247.99996754E-6,-1.9200000,,,,,-247.99996754E-6,-2.4800000,
,,,-245.99998142E-6,-2.0000000,,,,,-245.99998142E-6,-2.5599999,
,,,-243.99998074E-6,-2.0799999,,,,,-243.99998074E-6,-2.5599999,
,,,-241.99998006E-6,-2.0799999,,,,,-241.99998006E-6,-2.6399999,
,,,-239.99997939E-6,-2.1599998,,,,,-239.99997939E-6,-2.6399999,
,,,-237.99997871E-6,-2.2400000,,,,,-237.99997871E-6,-2.72000003,
,,,-235.99997803E-6,-2.2400000,,,,,-235.99997803E-6,-2.79999995,
,,,-233.99997735E-6,-2.3199999,,,,,-233.99997735E-6,-2.79999995,
,,,-231.99997668E-6,-2.3999999,,,,,-231.99997668E-6,-2.87999988,
,,,-229.99997600E-6,-2.3999999,,,,,-229.99997600E-6,-2.87999988,
,,,-227.99997532E-6,-2.4800000,,,,,-227.99997532E-6,-2.87999988,
,,,-225.99997465E-6,-2.5599999,,,,,-225.99997465E-6,-2.96000004,
,,,-223.99997397E-6,-2.5599999,,,,,-223.99997397E-6,-3.03999996,
,,,-221.99997329E-6,-2.6399999,,,,,-221.99997329E-6,-2.96000004,
,,,-219.99998717E-6,-2.72000003,,,,,-219.99998717E-6,-3.03999996,
,,,-217.99998649E-6,-2.72000003,,,,,-217.99998649E-6,-3.03999996,
,,,-215.99998581E-6,-2.72000003,,,,,-215.99998581E-6,-3.11999989,
,,,-213.99998514E-6,-2.79999995,,,,,-213.99998514E-6,-3.11999989,
,,,-211.99998446E-6,-2.79999995,,,,,-211.99998446E-6,-3.11999989,
,,,-209.99998378E-6,-2.87999988,,,,,-209.99998378E-6,-3.19999981,
,,,-207.99998310E-6,-2.87999988,,,,,-207.99998310E-6,-3.19999981,
,,,-205.99998243E-6,-2.87999988,,,,,-205.99998243E-6,-3.27999997,
,,,-203.99998175E-6,-2.96000004,,,,,-203.99998175E-6,-3.27999997,
,,,-201.99998107E-6,-3.03999996,,,,,-201.99998107E-6,-3.27999997,
,,,-199.99998040E-6,-3.03999996,,,,,-199.99998040E-6,-3.27999997,
,,,-197.99997972E-6,-3.11999989,,,,,-197.99997972E-6,-3.27999997,
,,,-195.99997904E-6,-3.11999989,,,,,-195.99997904E-6,-3.35999990,
,,,-193.99997836E-6,-3.03999996,,,,,-193.99997836E-6,-3.35999990,
,,,-191.99997769E-6,-3.11999989,,,,,-191.99997769E-6,-3.35999990,
,,,-189.99997701E-6,-3.11999989,,,,,-189.99997701E-6,-3.35999990,
,,,-187.99997633E-6,-3.19999981,,,,,-187.99997633E-6,-3.43999982,
,,,-185.99997566E-6,-3.19999981,,,,,-185.99997566E-6,-3.43999982,
,,,-183.99997498E-6,-3.19999981,,,,,-183.99997498E-6,-3.43999982,
,,,-181.99997430E-6,-3.19999981,,,,,-181.99997430E-6,-3.43999982,
,,,-179.99997362E-6,-3.19999981,,,,,-179.99997362E-6,-3.43999982,
,,,-177.99997295E-6,-3.19999981,,,,,-177.99997295E-6,-3.43999982,
,,,-175.99998682E-6,-3.27999997,,,,,-175.99998682E-6,-3.43999982,
,,,-173.99998615E-6,-3.27999997,,,,,-173.99998615E-6,-3.43999982,
,,,-171.99998547E-6,-3.27999997,,,,,-171.99998547E-6,-3.35999990,
,,,-169.99998479E-6,-3.27999997,,,,,-169.99998479E-6,-3.43999982,
,,,-167.99998411E-6,-3.27999997,,,,,-167.99998411E-6,-3.35999990,
,,,-165.99998344E-6,-3.27999997,,,,,-165.99998344E-6,-3.43999982,
,,,-163.99998276E-6,-3.27999997,,,,,-163.99998276E-6,-3.35999990,
,,,-161.99998208E-6,-3.27999997,,,,,-161.99998208E-6,-3.43999982,
,,,-159.99998141E-6,-3.27999997,,,,,-159.99998141E-6,-3.35999990,
,,,-157.99998073E-6,-3.27999997,,,,,-157.99998073E-6,-3.35999990,
,,,-155.99998005E-6,-3.27999997,,,,,-155.99998005E-6,-3.35999990,
,,,-153.99997937E-6,-3.27999997,,,,,-153.99997937E-6,-3.27999997,
,,,-151.99997870E-6,-3.27999997,,,,,-151.99997870E-6,-3.27999997,
,,,-149.99997802E-6,-3.27999997,,,,,-149.99997802E-6,-3.27999997,
,,,-147.9999773E-6,-3.35999990,,,,,-147.9999773E-6,-3.19999981,
,,,-145.9999767E-6,-3.27999997,,,,,-145.9999767E-6,-3.19999981,
,,,-143.9999760E-6,-3.27999997,,,,,-143.9999760E-6,-3.19999981,
,,,-141.9999753E-6,-3.19999981,,,,,-141.9999753E-6,-3.11999989,
,,,-139.9999746E-6,-3.27999997,,,,,-139.9999746E-6,-3.19999981,
,,,-137.9999740E-6,-3.19999981,,,,,-137.9999740E-6,-3.11999989,
,,,-135.9999733E-6,-3.19999981,,,,,-135.9999733E-6,-3.11999989,
,,,-133.9999872E-6,-3.19999981,,,,,-133.9999872E-6,-3.11999989,
,,,-131.9999865E-6,-3.19999981,,,,,-131.9999865E-6,-3.03999996,
,,,-129.9999858E-6,-3.19999981,,,,,-129.9999858E-6,-3.03999996,
,,,-127.9999851E-6,-3.11999989,,,,,-127.9999851E-6,-2.96000004,
,,,-125.9999844E-6,-3.11999989,,,,,-125.9999844E-6,-2.96000004,
,,,-123.9999838E-6,-3.11999989,,,,,-123.9999838E-6,-2.87999988,
,,,-121.9999831E-6,-3.11999989,,,,,-121.9999831E-6,-2.87999988,
,,,-119.9999824E-6,-3.03999996,,,,,-119.9999824E-6,-2.87999988,
,,,-117.9999817E-6,-3.03999996,,,,,-117.9999817E-6,-2.87999988,
,,,-115.9999811E-6,-2.96000004,,,,,-115.9999811E-6,-2.79999995,
,,,-113.9999804E-6,-2.96000004,,,,,-113.9999804E-6,-2.79999995,
,,,-111.9999797E-6,-2.96000004,,,,,-111.9999797E-6,-2.72000003,
,,,-109.9999790E-6,-2.87999988,,,,,-109.9999790E-6,-2.6399999,
,,,-107.9999784E-6,-2.87999988,,,,,-107.9999784E-6,-2.6399999,
,,,-105.9999777E-6,-2.87999988,,,,,-105.9999777E-6,-2.5599999,
,,,-103.9999770E-6,-2.79999995,,,,,-103.9999770E-6,-2.4800000,
,,,-101.9999836E-6,-2.79999995,,,,,-101.9999836E-6,-2.5599999,
,,,-99.999982922E-6,-2.72000003,,,,,-99.999982922E-6,-2.4800000,
,,,-97.999982245E-6,-2.72000003,,,,,-97.999982245E-6,-2.3999999,
,,,-95.999981568E-6,-2.72000003,,,,,-95.999981568E-6,-2.3199999,
,,,-93.999980891E-6,-2.6399999,,,,,-93.999980891E-6,-2.3199999,
,,,-91.999980214E-6,-2.6399999,,,,,-91.999980214E-6,-2.2400000,
,,,-89.999979537E-6,-2.5599999,,,,,-89.999979537E-6,-2.2400000,
,,,-87.999978859E-6,-2.4800000,,,,,-87.999978859E-6,-2.1599998,
,,,-85.999978182E-6,-2.4800000,,,,,-85.999978182E-6,-2.0799999,
,,,-83.999977505E-6,-2.3999999,,,,,-83.999977505E-6,-2.0799999,
,,,-81.999976828E-6,-2.3999999,,,,,-81.999976828E-6,-2.0000000,
,,,-79.999983427E-6,-2.3199999,,,,,-79.999983427E-6,-2.0000000,
,,,-77.999982750E-6,-2.3199999,,,,,-77.999982750E-6,-1.9200000,
,,,-75.999982073E-6,-2.2400000,,,,,-75.999982073E-6,-1.8399999,
,,,-73.999981396E-6,-2.2400000,,,,,-73.999981396E-6,-1.8399999,
,,,-71.999980719E-6,-2.1599998,,,,,-71.999980719E-6,-1.8399999,
,,,-69.999980042E-6,-2.0799999,,,,,-69.999980042E-6,-1.6799999,
,,,-67.999979365E-6,-2.0000000,,,,,-67.999979365E-6,-1.6799999,
,,,-65.999978688E-6,-2.0000000,,,,,-65.999978688E-6,-1.5999999,
,,,-63.999978011E-6,-2.0000000,,,,,-63.999978011E-6,-1.5200000,
,,,-61.999977333E-6,-1.9200000,,,,,-61.999977333E-6,-1.5200000,
,,,-59.999980294E-6,-1.8399999,,,,,-59.999980294E-6,-1.4399999,
,,,-57.999979617E-6,-1.7600000,,,,,-57.999979617E-6,-1.3600000,
,,,-55.999978940E-6,-1.7600000,,,,,-55.999978940E-6,-1.2800000,
,,,-53.99998190E-6,-1.6799999,,,,,-53.99998190E-6,-1.2800000,
,,,-51.99998122E-6,-1.5999999,,,,,-51.99998122E-6,-1.1999999,
,,,-49.99998055E-6,-1.5999999,,,,,-49.99998055E-6,-1.1999999,
,,,-47.99997987E-6,-1.5200000,,,,,-47.99997987E-6,-1.0400000,
,,,-45.99997919E-6,-1.4399999,,,,,-45.99997919E-6,-1.0400000,
,,,-43.99997852E-6,-1.3600000,,,,,-43.99997852E-6,-959.999978542E-3,
,,,-41.99998148E-6,-1.3600000,,,,,-41.99998148E-6,-959.999978542E-3,
,,,-39.99998080E-6,-1.2800000,,,,,-39.99998080E-6,-879.999995232E-3,
,,,-37.99998012E-6,-1.1999999,,,,,-37.99998012E-6,-799.999952316E-3,
,,,-35.99997945E-6,-1.1999999,,,,,-35.99997945E-6,-719.999969006E-3,
,,,-33.99997877E-6,-1.1200000,,,,,-33.99997877E-6,-719.999969006E-3,
,,,-31.99998173E-6,-1.1200000,,,,,-31.99998173E-6,-639.999985695E-3,
,,,-29.99998105E-6,-1.0400000,,,,,-29.99998105E-6,-560.000002384E-3,
,,,-27.99998038E-6,-959.999978542E-3,,,,,-27.99998038E-6,-479.999989271E-3,
,,,-25.99997970E-6,-879.999995232E-3,,,,,-25.99997970E-6,-399.99997616E-3,
,,,-23.99998084E-6,-879.999995232E-3,,,,,-23.99998084E-6,-319.99999285E-3,
,,,-21.99998016E-6,-799.999952316E-3,,,,,-21.99998016E-6,-319.99999285E-3,
,,,-19.9999813E-6,-719.999969006E-3,,,,,-19.9999813E-6,-239.99999464E-3,
,,,-17.9999806E-6,-719.999969006E-3,,,,,-17.9999806E-6,-239.99999464E-3,
,,,-15.9999800E-6,-639.999985695E-3,,,,,-15.9999800E-6,-159.99999642E-3,
,,,-13.9999802E-6,-560.000002384E-3,,,,,-13.9999802E-6,-79.999998212E-3,
,,,-11.9999804E-6,-560.000002384E-3,,,,,-11.9999804E-6,-79.999998212E-3,
,,,-9.999980648E-6,-479.999989271E-3,,,,,-9.999980648E-6,0.0,
,,,-7.999980880E-6,-399.99997616E-3,,,,,-7.999980880E-6,159.99999642E-3,
,,,-5.99998020E-6,-399.99997616E-3,,,,,-5.99998020E-6,159.99999642E-3,
,,,-3.99998044E-6,-239.99999464E-3,,,,,-3.99998044E-6,239.99999464E-3,
,,,-1.9999804E-6,-239.99999464E-3,,,,,-1.9999804E-6,319.99999285E-3,
,,,19.5541360E-12,-159.99999642E-3,,,,,19.5541360E-12,319.99999285E-3,
,,,2.0000195E-6,-79.999998212E-3,,,,,2.0000195E-6,319.99999285E-3,
,,,4.00001954E-6,0.0,,,,,4.00001954E-6,399.99997616E-3,
,,,6.00001931E-6,0.0,,,,,6.00001931E-6,479.999989271E-3,
,,,8.000019079E-6,79.999998212E-3,,,,,8.000019079E-6,560.000002384E-3,
,,,10.0000198E-6,79.999998212E-3,,,,,10.0000198E-6,639.999985695E-3,
,,,12.0000195E-6,159.99999642E-3,,,,,12.0000195E-6,639.999985695E-3,
,,,14.0000193E-6,239.99999464E-3,,,,,14.0000193E-6,719.999969006E-3,
,,,16.0000200E-6,239.99999464E-3,,,,,16.0000200E-6,719.999969006E-3,
,,,18.0000188E-6,319.99999285E-3,,,,,18.0000188E-6,799.999952316E-3,
,,,20.0000195E-6,399.99997616E-3,,,,,20.0000195E-6,879.999995232E-3,
,,,22.00002018E-6,399.99997616E-3,,,,,22.00002018E-6,879.999995232E-3,
,,,24.00001904E-6,479.999989271E-3,,,,,24.00001904E-6,959.999978542E-3,
,,,26.00001972E-6,560.000002384E-3,,,,,26.00001972E-6,1.0400000,
,,,28.00002039E-6,639.999985695E-3,,,,,28.00002039E-6,1.0400000,
,,,30.00001925E-6,639.999985695E-3,,,,,30.00001925E-6,1.0400000,
,,,32.00001811E-6,719.999969006E-3,,,,,32.00001811E-6,1.1200000,
,,,34.00001879E-6,719.999969006E-3,,,,,34.00001879E-6,1.1999999,
,,,36.00001946E-6,799.999952316E-3,,,,,36.00001946E-6,1.1999999,
,,,38.00002014E-6,879.999995232E-3,,,,,38.00002014E-6,1.2800000,
,,,40.00002082E-6,879.999995232E-3,,,,,40.00002082E-6,1.2800000,
,,,42.00001786E-6,959.999978542E-3,,,,,42.00001786E-6,1.3600000,
,,,44.00001853E-6,1.0400000,,,,,44.00001853E-6,1.4399999,
,,,46.00001921E-6,1.0400000,,,,,46.00001921E-6,1.4399999,
,,,48.00001989E-6,1.0400000,,,,,48.00001989E-6,1.5200000,
,,,50.00002056E-6,1.1200000,,,,,50.00002056E-6,1.5200000,
,,,52.00001760E-6,1.1200000,,,,,52.00001760E-6,1.5999999,
,,,54.00001828E-6,1.1999999,,,,,54.00001828E-6,1.5999999,
,,,56.000018958E-6,1.2800000,,,,,56.000018958E-6,1.5999999,
,,,58.000019635E-6,1.2800000,,,,,58.000019635E-6,1.6799999,
,,,60.000020312E-6,1.2800000,,,,,60.000020312E-6,1.6799999,
,,,62.000020989E-6,1.3600000,,,,,62.000020989E-6,1.7600000,
,,,64.000021666E-6,1.3600000,,,,,64.000021666E-6,1.7600000,
,,,66.000022343E-6,1.4399999,,,,,66.000022343E-6,1.8399999,
,,,68.000023020E-6,1.5200000,,,,,68.000023020E-6,1.7600000,
,,,70.000016422E-6,1.5200000,,,,,70.000016422E-6,1.8399999,
,,,72.000017099E-6,1.5200000,,,,,72.000017099E-6,1.9200000,
,,,74.000017776E-6,1.5999999,,,,,74.000017776E-6,1.8399999,
,,,76.000018453E-6,1.5999999,,,,,76.000018453E-6,1.9200000,
,,,78.000019130E-6,1.6799999,,,,,78.000019130E-6,1.9200000,
,,,80.000019807E-6,1.6799999,,,,,80.000019807E-6,2.0000000,
,,,82.000020484E-6,1.6799999,,,,,82.000020484E-6,2.0000000,
,,,84.000021161E-6,1.7600000,,,,,84.000021161E-6,2.0000000,
,,,86.000021838E-6,1.7600000,,,,,86.000021838E-6,2.0799999,
,,,88.000022515E-6,1.7600000,,,,,88.000022515E-6,2.0799999,
,,,90.000015916E-6,1.8399999,,,,,90.000015916E-6,2.0799999,
,,,92.000016593E-6,1.8399999,,,,,92.000016593E-6,2.0799999,
,,,94.000017270E-6,1.9200000,,,,,94.000017270E-6,2.1599998,
,,,96.000017948E-6,1.9200000,,,,,96.000017948E-6,2.1599998,
,,,98.000018625E-6,1.9200000,,,,,98.000018625E-6,2.2400000,
,,,100.0000193E-6,2.0000000,,,,,100.0000193E-6,2.2400000,
,,,102.0000200E-6,2.0000000,,,,,102.0000200E-6,2.1599998,
,,,104.0000207E-6,2.0000000,,,,,104.0000207E-6,2.2400000,
,,,106.0000213E-6,2.0000000,,,,,106.0000213E-6,2.2400000,
,,,108.0000220E-6,2.0000000,,,,,108.0000220E-6,2.2400000,
,,,110.0000227E-6,2.0799999,,,,,110.0000227E-6,2.3199999,
,,,112.0000161E-6,2.0799999,,,,,112.0000161E-6,2.2400000,
,,,114.0000168E-6,2.1599998,,,,,114.0000168E-6,2.2400000,
,,,116.0000174E-6,2.1599998,,,,,116.0000174E-6,2.2400000,
,,,118.0000181E-6,2.0799999,,,,,118.0000181E-6,2.3199999,
,,,120.0000188E-6,2.1599998,,,,,120.0000188E-6,2.3199999,
,,,122.0000195E-6,2.2400000,,,,,122.0000195E-6,2.3199999,
,,,124.0000129E-6,2.1599998,,,,,124.0000129E-6,2.3199999,
,,,126.0000136E-6,2.2400000,,,,,126.0000136E-6,2.3199999,
,,,128.0000142E-6,2.1599998,,,,,128.0000142E-6,2.2400000,
,,,130.0000149E-6,2.2400000,,,,,130.0000149E-6,2.3199999,
,,,132.0000156E-6,2.2400000,,,,,132.0000156E-6,2.2400000,
,,,134.0000163E-6,2.2400000,,,,,134.0000163E-6,2.3199999,
,,,136.0000169E-6,2.2400000,,,,,136.0000169E-6,2.2400000,
,,,138.0000176E-6,2.2400000,,,,,138.0000176E-6,2.2400000,
,,,140.0000183E-6,2.2400000,,,,,140.0000183E-6,2.3199999,
,,,142.0000190E-6,2.2400000,,,,,142.0000190E-6,2.2400000,
,,,144.0000196E-6,2.2400000,,,,,144.0000196E-6,2.2400000,
,,,146.0000203E-6,2.2400000,,,,,146.0000203E-6,2.3199999,
,,,148.0000210E-6,2.2400000,,,,,148.0000210E-6,2.2400000,
,,,150.00002168E-6,2.2400000,,,,,150.00002168E-6,2.2400000,
,,,152.00002235E-6,2.2400000,,,,,152.00002235E-6,2.2400000,
,,,154.00002303E-6,2.2400000,,,,,154.00002303E-6,2.2400000,
,,,156.00002371E-6,2.2400000,,,,,156.00002371E-6,2.2400000,
,,,158.00002438E-6,2.3199999,,,,,158.00002438E-6,2.1599998,
,,,160.00002506E-6,2.2400000,,,,,160.00002506E-6,2.1599998,
,,,162.00002574E-6,2.2400000,,,,,162.00002574E-6,2.1599998,
,,,164.00002642E-6,2.2400000,,,,,164.00002642E-6,2.1599998,
,,,166.00001254E-6,2.2400000,,,,,166.00001254E-6,2.0799999,
,,,168.00001322E-6,2.2400000,,,,,168.00001322E-6,2.1599998,
